       eth0                eth1                eth2                eth3                eth4                eth5       
 KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
    0.00      0.00      0.00      0.00      0.00      0.00      0.18      0.00      0.00      0.00   1038.12   1363.07
    0.00      0.00      0.00      0.00      0.00      0.00      0.51      0.00      0.00      0.00    807.94   1115.04
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1027.55   1340.82
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00    906.43   1182.05
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00    774.26   1003.96
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1119.04   1540.52
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00    884.58   1112.71
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00    768.27   1036.23
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    773.02    989.59
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    943.83   1217.02
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    830.30   1165.85
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    925.04   1214.98
    0.00      0.00      0.00      0.00      0.00      0.00      0.18      0.00      0.00      0.00    749.36    966.81
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.33      0.00      0.00    844.33   1156.64
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00    794.15   1104.06
       eth0                eth1                eth2                eth3                eth4                eth5       
 KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
    0.00      0.00      0.00      0.00      0.00      0.00      0.18      0.00      0.00      0.00   1067.33   1349.14
    0.00      0.00      0.00      0.00      0.00      0.00      0.18      0.00      0.00      0.00    817.94   1056.59
    0.00      0.00      0.00      0.00      0.00      0.00      0.18      0.00      0.00      0.00    849.33   1120.54
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00    852.09   1081.58
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    799.53   1089.34
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.33      0.00      0.00    823.71   1146.38
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    944.15   1240.44
    0.00      0.00      0.00      0.00      0.00      0.00      0.51      0.00      0.00      0.00    779.25   1070.70
    0.00      0.00      0.00      0.00      0.00      0.00      0.18      0.00      0.00      0.00    759.15   1068.28
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1019.24   1336.75
    0.00      0.00      0.00      0.00      0.00      0.00      0.18      0.00      0.00      0.00    865.10   1086.34
    0.00      0.00      0.00      0.00      0.00      0.00      0.51      0.00      0.00      0.00    851.76   1157.00
