       p2p2       
 KB/s in  KB/s out
 1440.43   1341.88
 1459.83   1037.30
 1594.51   1297.31
 1540.91   1012.06
 1634.48   1522.09
 1505.50    931.73
 1128.45    829.24
       p2p2       
 KB/s in  KB/s out
 1517.27    993.32
 1667.39   1329.36
 1888.15   1834.73
 1465.57   1308.37
 1553.14    960.03
 1535.71   1043.98
 1652.92   1183.68
 1424.67   1089.83
 1784.48   1454.03
 1481.54   1240.61
 1528.31   1185.35
 1478.89   1271.18
 1404.79   1507.72
 1471.77   1216.74
 1397.51    897.67
 1723.67   1648.83
 1368.68    844.43
 1592.52   1113.10
 1684.20   1315.87
 1621.57   1531.09
 1654.45   1638.99
 1498.43   1353.45
       p2p2       
 KB/s in  KB/s out
 1570.69   1280.29
 1541.37   1017.26
 1696.84   1317.78
 1379.19   1205.18
 1414.09    719.55
 1399.98   1425.81
 1549.18   1060.67
 1375.80    897.90
 1371.28   1188.62
 1658.72   1409.53
 1743.68   1560.55
 1866.13   1256.03
 1613.51   1880.18
 1768.20   1302.33
 1343.40   1112.59
 1433.24   1422.01
 1633.01   1722.63
 1712.28   1479.02
 1280.26   1211.20
 1446.61   1168.11
 1570.44   1177.07
 1610.41   1287.85
       p2p2       
 KB/s in  KB/s out
 1518.53   1541.47
 1252.30    740.68
 1644.93   1142.55
 1723.03   1511.39
 1566.45   1625.44
 1672.63   1117.01
 1349.15   1107.58
 1734.22   1186.52
 1554.48   1294.66
 1306.82   1010.16
 1526.08   1441.60
 1464.77   1502.14
 1893.79   1378.44
 1581.03   1416.40
 1714.21   1331.35
 1557.38    834.98
 1626.22   1515.33
 1732.99   1409.51
 1531.41   1350.91
 1577.40   1678.43
 1854.89   1233.05
 1843.18   1382.39
       p2p2       
 KB/s in  KB/s out
  988.04    665.77
  670.31    638.19
  668.85    551.09
 2920.90   2498.20
 3616.91   3071.89
 3976.33   2844.40
 4470.55   3903.59
 3739.08   2682.96
 4122.58   3214.03
 4399.48   3120.82
 4092.35   2455.76
 3963.67   3117.75
 4116.20   2670.39
 4393.36   3115.28
 4213.64   3442.50
 4229.33   3068.52
 4551.29   3767.54
 4163.48   2613.11
 3984.19   3560.45
 3813.11   2952.20
 4260.72   2805.21
 3538.89   3287.72
       p2p2       
 KB/s in  KB/s out
 4047.94   3522.02
 4025.95   3575.43
 4051.13   3227.09
 4355.65   3076.55
 3919.23   2534.85
 4469.71   3811.29
 3673.87   3030.10
 3800.03   3031.05
 3845.10   2713.11
 4077.34   3229.88
 4191.36   3669.86
 3639.38   2639.02
 4480.98   3996.07
 4207.72   3289.14
 3940.43   3216.32
 4120.22   3287.37
 3960.46   3026.38
 4114.96   2109.87
 4232.61   3640.20
 3669.96   2453.19
 4139.73   3777.42
 3523.97   1657.93
       p2p2       
 KB/s in  KB/s out
 3819.43   3004.93
 4192.12   2997.23
 3440.00   2018.98
 4528.42   3695.29
 4060.76   3623.74
 3914.08   2721.20
 4098.44   3060.43
 3852.68   3269.02
 4271.66   2698.64
 4386.86   2771.52
 3895.39   2423.34
 4221.03   3655.92
 4322.82   3362.88
 4309.69   2802.49
 4613.96   3841.72
 4091.94   2994.39
 4620.23   4058.24
 3952.87   2511.92
 4141.95   3643.43
 4264.68   2559.47
 4053.22   2587.00
 4016.55   2845.38
       p2p2       
 KB/s in  KB/s out
 4348.48   3397.76
 4132.13   3345.97
 4152.31   2822.59
 3865.66   2666.80
 3550.77   2745.67
 4115.03   3128.54
 3988.55   3126.13
 3971.57   2865.66
 3831.59   3026.54
 3838.09   2801.15
 3832.34   2060.88
 4281.80   3044.42
 4691.12   3016.75
 4052.92   3512.66
 4118.28   3106.49
 3222.15   3049.68
 4038.77   2615.04
 4140.02   3130.40
 3936.09   2988.12
 4141.50   3990.83
 3983.98   3112.45
 3835.25   2827.95
       p2p2       
 KB/s in  KB/s out
 4280.03   3643.43
 4170.29   3475.84
 4247.77   3446.76
 4310.70   2700.72
 4125.47   3006.12
 3733.75   2523.96
 3557.49   2903.40
 3941.39   3236.73
 4230.08   3256.83
 4011.15   3298.30
 4145.77   3732.93
 4070.36   3077.48
 3951.12   3034.52
 3933.14   3084.07
 3954.20   2856.86
 3510.06   2789.81
 3919.05   3437.13
 3945.19   3188.01
 4050.75   3522.80
 4446.32   3536.68
 3130.57   2210.18
 3850.22   3384.93
       p2p2       
 KB/s in  KB/s out
 4698.65   2913.84
 4105.08   3075.44
 4281.77   3407.81
 4049.61   3273.78
 3711.45   2557.02
 3681.83   3029.34
 4234.97   3189.28
 3965.36   3048.20
 3580.82   2843.68
 4044.77   3502.97
 4185.80   3776.35
 3778.86   2566.06
 4285.05   2669.64
  766.09    644.06
  727.25    538.13
  722.48    592.33
 9104.97   7665.26
 8638.02   7000.06
