       eth0                eth1                eth2                eth3                eth4                eth5       
 KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1861.59   1851.70
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1981.15   1895.27
    0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00   1888.13   1851.66
    0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00   2231.21   2117.68
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   2016.29   2027.61
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1721.49   1677.99
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1944.06   1709.27
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   2061.67   2000.27
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   2013.90   2022.44
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00   2039.59   1996.24
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1780.31   1638.67
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1912.10   1885.31
       eth0                eth1                eth2                eth3                eth4                eth5       
 KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1767.49   1749.34
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1945.60   2020.11
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1941.24   1881.12
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   2072.69   2077.39
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1874.82   1671.31
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   2214.56   2183.42
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   2015.86   2070.93
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1816.67   1685.83
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1945.83   1750.34
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   2135.03   2038.84
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1790.30   1793.75
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1767.91   1896.39
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   2568.79   2338.20
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   2059.58   2172.21
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1637.34   1614.52
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00   1970.20   1922.08
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   2035.71   2003.88
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1578.53   1537.53
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   2021.54   1936.27
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   2144.50   1940.05
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1819.38   1636.46
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   2016.06   1853.16
       eth0                eth1                eth2                eth3                eth4                eth5       
 KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   2023.77   1990.98
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1963.24   2031.73
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1899.94   1881.89
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   2067.58   1992.15
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   2058.35   2172.49
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   2187.78   2145.38
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1740.10   1578.36
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1717.69   1756.70
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00   1880.61   1796.22
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1942.01   1887.58
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1862.89   1696.93
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   2072.61   1987.17
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   2086.99   1976.74
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   2048.77   2030.33
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1697.22   1722.95
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1921.16   1711.29
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   2489.39   2324.25
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1676.89   1602.45
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1763.34   1761.11
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.33      0.00      0.00   2013.88   2017.71
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1779.02   1603.61
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1859.85   1782.97
       eth0                eth1                eth2                eth3                eth4                eth5       
 KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
    0.00      0.00      0.00      0.00      0.00      0.00      0.39      0.33      0.00      0.00   1819.37   1828.05
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1877.48   1694.89
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1873.68   1895.00
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   2011.48   1994.70
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1871.16   1776.07
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   2052.93   1946.39
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1950.03   1915.99
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.33      0.00      0.00   2182.16   2248.24
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1666.00   1563.05
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   2033.88   1939.50
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1811.53   1706.58
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1804.18   1697.66
    0.00      0.00      0.00      0.00      0.00      0.00      0.39      0.00      0.00      0.00   1768.80   1794.29
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1989.02   1896.88
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1581.66   1570.98
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.33      0.00      0.00   1796.71   1778.00
    0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00   2007.42   1893.09
    0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00   1823.03   1725.17
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1720.94   1742.08
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1873.70   1813.32
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   2400.43   2430.17
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1761.06   1583.89
       eth0                eth1                eth2                eth3                eth4                eth5       
 KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
    0.00      0.00      0.00      0.00      0.00      0.00      0.39      0.00      0.00      0.00   1430.03   1378.38
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1887.86   1709.78
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   2088.71   1895.84
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1838.46   1854.28
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1831.79   1735.84
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1751.71   1850.49
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1852.03   1866.35
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.33      0.00      0.00   1755.76   1657.99
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1945.72   1880.01
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1982.05   1879.45
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1908.22   1898.40
    0.00      0.00      0.00      0.00      0.00      0.00      0.39      0.00      0.00      0.00   1948.52   1840.21
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1739.91   1720.22
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1931.25   1762.20
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1896.89   1806.22
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.33      0.00      0.00   2193.41   2118.10
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1874.41   1764.42
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1840.97   1692.47
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1655.61   1554.63
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   2024.46   1983.55
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1317.12   1284.83
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1802.89   1709.12
       eth0                eth1                eth2                eth3                eth4                eth5       
 KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1871.47   1753.59
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   2013.02   1748.76
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.33      0.00      0.00   1966.97   1775.53
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   2249.81   2298.14
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1989.70   1892.36
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   2007.16   1955.25
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1849.27   1784.14
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1831.09   1857.27
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1614.65   1576.13
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.33      0.00      0.00   1790.71   1568.72
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   2069.24   1947.16
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1791.43   1828.50
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1727.97   1612.77
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1732.12   1708.30
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1758.66   1726.56
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1901.12   1828.76
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1952.73   1782.07
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1774.63   1737.53
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1638.59   1612.16
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1837.57   1777.95
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   2019.16   1864.46
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   2042.05   2154.06
       eth0                eth1                eth2                eth3                eth4                eth5       
 KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1867.83   1859.96
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00   1960.87   1977.77
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1808.14   1738.78
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1995.37   1891.65
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00   1929.65   1743.70
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1760.91   1583.41
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.33      0.00      0.00   1459.11   1538.81
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   2075.56   2012.80
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1802.25   1724.10
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00   1323.67   1231.97
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1877.35   1809.17
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1934.55   1869.62
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1620.97   1455.14
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1936.76   2084.28
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1673.76   1700.21
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1998.47   1881.85
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1778.75   1872.39
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1731.51   1649.99
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1594.94   1494.55
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1652.46   1583.06
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1765.49   1685.13
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1643.12   1663.16
       eth0                eth1                eth2                eth3                eth4                eth5       
 KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.33      0.00      0.00   1855.99   1815.19
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00   1651.99   1635.31
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1774.49   1655.44
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1852.02   1802.01
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1532.42   1533.56
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1780.75   1737.44
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1705.34   1611.34
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1934.28   1943.06
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1683.80   1595.42
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.33      0.00      0.00   1899.92   1812.02
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1941.57   1851.89
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   2372.85   2178.35
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1640.36   1501.07
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1882.87   1838.97
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1640.57   1598.50
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1809.63   1720.46
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1984.87   1934.90
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1969.04   1940.31
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1773.02   1638.74
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00   1549.65   1616.08
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1517.15   1526.44
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1470.84   1429.00
       eth0                eth1                eth2                eth3                eth4                eth5       
 KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1551.44   1524.82
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1755.22   1708.57
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1649.27   1560.11
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1371.45   1293.11
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1821.75   1741.18
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1885.88   1825.95
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.33      0.00      0.00   1622.84   1541.47
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1842.67   1937.27
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1724.29   1484.04
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1802.33   1793.77
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1693.51   1637.52
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1832.82   1814.54
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1579.90   1690.98
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1733.15   1484.02
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1509.41   1355.14
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00   2439.64   2273.28
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1940.22   1926.42
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1683.20   1623.91
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1735.28   1639.74
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1509.56   1539.48
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1927.85   1706.71
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1899.79   1862.38
       eth0                eth1                eth2                eth3                eth4                eth5       
 KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   2050.49   1980.81
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1883.29   1704.10
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1740.08   1772.92
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.33      0.00      0.00   1698.34   1624.01
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1944.47   1874.91
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1696.05   1707.53
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1680.30   1609.61
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1647.40   1723.46
    0.00      0.00      0.00      0.00      0.00      0.00      0.39      0.00      0.00      0.00   1904.84   1813.00
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1816.21   1810.40
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1779.13   1869.28
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1756.18   1665.69
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1801.84   1631.46
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.33      0.00      0.00   1826.33   1833.74
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1764.99   1668.25
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1720.06   1712.99
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1489.89   1394.53
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1757.42   1699.70
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1674.96   1519.73
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1973.65   1893.58
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.33      0.00      0.00   1775.90   1713.78
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   2556.68   2430.36
       eth0                eth1                eth2                eth3                eth4                eth5       
 KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1758.11   1762.70
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1899.12   1797.13
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1769.27   1702.40
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1114.61   1033.61
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    976.32    773.98
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00    778.09    633.48
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    800.29    698.97
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    958.34    873.31
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    780.36    721.34
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00    824.01    756.67
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    635.51    626.03
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    582.77    584.48
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    667.54    661.63
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    705.86    713.00
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    749.53    746.92
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    578.82    578.34
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.33      0.00      0.00    572.58    569.29
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1722.59   1615.21
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   2303.20   2246.11
    0.00      0.00      0.00      0.00      0.00      0.00      0.17      0.00      0.00      0.00   2349.58   2164.80
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   2196.21   2086.77
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   2299.04   2133.60
       eth0                eth1                eth2                eth3                eth4                eth5       
 KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
    0.00      0.00      0.00      0.00      0.00      0.00      0.39      0.00      0.00      0.00   2097.10   2028.98
    0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00   1887.12   1833.49
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.33      0.00      0.00   1917.23   1757.99
    0.00      0.00      0.00      0.00      0.00      0.00      0.39      0.00      0.00      0.00   1804.54   1567.03
    0.00      0.00      0.00      0.00      0.00      0.00      0.39      0.00      0.00      0.00   1857.34   1747.95
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   2322.14   2232.65
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   2245.62   2085.26
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   2115.18   2045.03
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1969.48   1866.28
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00   1867.95   1788.41
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.33      0.00      0.00   1798.13   1687.00
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1731.67   1805.16
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1972.76   1949.20
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1729.47   1674.03
    0.00      0.00      0.00      0.00      0.00      0.00      0.39      0.00      0.00      0.00   1687.40   1625.32
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   2033.07   1981.18
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1899.39   1851.01
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1855.91   1801.62
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1916.74   1850.38
