       p2p2       
 KB/s in  KB/s out
261365.1  215554.3
129242.2  238655.2
266813.4  66379.33
258831.9  232820.4
156600.0  108575.4
242301.1  46641.20
135387.6  202417.6
157401.4  145721.0
218516.3  122284.6
128724.1  182643.3
229269.0  170153.2
       p2p2       
 KB/s in  KB/s out
192666.9  165795.3
167634.0  183861.3
116334.0  127201.7
148034.3  87479.06
183806.8  305700.8
221678.3  191319.8
166823.9  84067.41
155076.2  184151.0
226646.4  152400.9
182025.0  173130.2
157904.9  95373.11
96152.46  297091.4
136436.4  141833.0
199169.6  140627.3
127170.8  160004.7
116346.9  166612.6
170508.4  144402.6
97464.14  306174.4
157793.7  177259.9
220437.4  192127.6
184779.6  184211.7
190042.9  296817.1
       p2p2       
 KB/s in  KB/s out
142797.0  229644.3
163611.4  144995.6
181073.5  217923.2
190422.9  222397.3
152686.0  185273.8
192977.6  186831.1
156945.8  221360.7
191562.9  202439.9
186410.2  183564.1
177431.9  160569.2
104190.3  216915.9
122211.9  216514.5
205378.1  171789.8
180302.8  192467.8
167240.8  102844.9
146343.3  182737.8
114490.4  209921.7
185739.5  317673.4
160627.5  244029.6
179885.4  180757.5
167030.7  154270.3
146566.8  133874.9
       p2p2       
 KB/s in  KB/s out
166644.4  173863.8
180324.1  280052.3
146980.8  170226.7
146834.6  197080.8
202609.1  144407.9
195038.8  195653.2
168821.0  287276.7
167234.6  152999.8
208792.1  201991.2
157636.6  175332.4
212991.6  243007.2
122444.8  165868.2
133833.9  205758.0
182243.6  177694.1
113774.2  328029.5
139682.8  140723.5
105845.3  131228.3
175117.1  151502.2
112090.4  215286.7
175258.4  288631.1
168135.7  136148.8
233781.9  229683.4
       p2p2       
 KB/s in  KB/s out
144203.1  114463.7
161650.4  295640.1
209929.9  160551.1
163626.2  126500.8
197042.5  234518.5
222210.3  156351.0
172192.2  193042.5
162646.6  276399.7
183663.7  233572.2
175159.2  135580.4
139275.6  256598.1
205833.3  189755.6
152033.0  286552.0
95539.15  158921.3
158363.1  73771.83
136120.5  188052.7
135237.0  231356.0
83687.88  288670.8
132394.7  185610.8
125380.2  354390.6
130949.7  259458.5
191130.4  231008.4
       p2p2       
 KB/s in  KB/s out
130833.5  219744.8
175511.7  213027.1
146730.3  148975.1
169969.7  82969.08
152387.1  155219.4
214633.0  141281.2
202852.7  247031.1
118604.0  196928.2
179562.3  157595.6
189757.7  201725.7
117191.7  112015.0
199967.5  283441.3
121323.1  161780.7
167948.8  93669.19
136046.0  190450.4
145540.1  162632.5
124570.0  290190.7
159426.9  386063.9
147864.7  317847.7
152399.7  294492.7
202198.2  245307.6
201403.2  260897.3
       p2p2       
 KB/s in  KB/s out
185833.7  159878.1
147807.1  326201.0
157281.9  214900.9
280127.1  244597.0
251025.0  225740.5
187477.3  197537.6
269773.2  122266.2
255150.0  196697.7
166902.0  144127.2
198785.9  172233.5
126717.8  117925.9
237607.4  102472.6
144175.1  256259.4
105385.5  251165.4
168546.6  250739.0
131085.6  330808.5
186323.9  228972.3
274768.7  92822.40
183709.1  161088.9
124575.7  105790.7
190755.1  153688.1
161289.2  200140.7
       p2p2       
 KB/s in  KB/s out
139110.2  229371.1
137714.8  217542.2
190018.8  271624.5
145674.1  179236.4
185830.1  195081.4
161569.9  96911.81
124382.0  201557.9
120750.8  281215.1
133650.1  311563.7
210354.9  192840.8
144705.4  207226.5
132145.4  155531.4
241524.9  218510.8
186287.3  146494.8
176449.4  133477.7
124747.9  166773.5
155686.7  216498.3
131026.4  201256.9
184310.0  152995.5
164204.8  133740.6
157348.2  129476.2
141638.7  138537.3
       p2p2       
 KB/s in  KB/s out
124396.8  131384.4
197296.4  198942.8
225757.9  103548.8
159100.6  148422.3
187646.3  124709.7
139505.9  115654.9
175025.1  135516.7
186282.1  183318.4
154872.6  131572.6
185649.6  114465.0
203953.2  159849.4
217958.1  94756.97
177057.2  122406.8
174098.4  189320.6
207973.7  80193.86
215140.6  76766.87
92040.59  265833.7
139722.8  270253.4
335443.4  187045.7
217501.6  214656.6
167138.9  241657.5
221999.7  163514.8
       p2p2       
 KB/s in  KB/s out
201468.8  149192.9
199908.8  211090.5
195930.8  150538.0
177836.7  268415.8
180082.3  120705.9
176524.6  221200.1
176302.1  202414.1
156022.7  177311.1
146200.9  155550.6
162105.4  127187.0
175710.3  111224.8
165631.5  242639.5
160212.7  242997.6
139669.5  280636.3
205138.9  216457.7
192285.0  66376.26
134929.4  368146.5
161876.3  230760.0
249627.1  169690.2
165714.6  121917.9
188800.3  184050.5
151823.1  59483.97
       p2p2       
 KB/s in  KB/s out
179311.1  181900.3
148080.1  33885.52
170874.0  153737.3
240187.0  57662.47
239261.5  161894.9
175250.9  186657.2
130082.9  200963.9
163195.0  172890.2
148020.6  224353.0
201206.7  175390.5
192367.9  182739.6
186946.0  153972.9
261492.2  108897.6
143502.8  132961.8
125813.1  128223.7
147675.4  121105.1
175861.2  159983.3
227856.4  97876.77
167410.0  234842.4
240115.3  179443.5
170864.9  178172.3
185240.4  152334.6
       p2p2       
 KB/s in  KB/s out
214297.2  223855.7
256447.7  67372.32
233899.1  134196.7
157177.5  127484.8
201948.4  193759.1
112711.1  115107.6
164871.3  290121.2
189691.0  262948.5
191021.3  97765.62
195414.4  87101.39
238207.3  104926.7
129758.4  153443.0
197964.8  162544.2
193929.5  254717.1
133885.5  156121.0
240753.8  159640.5
177077.0  218638.5
224956.1  300994.9
225649.2  153652.0
123436.9  212878.2
193741.8  79780.24
161879.1  171291.8
       p2p2       
 KB/s in  KB/s out
125227.0  371184.8
