       em4        
 KB/s in  KB/s out
       em4        
 KB/s in  KB/s out
 1579.78   1568.64
 1189.24   1169.62
  228.66    270.45
  244.79    326.53
  122.22    189.69
   64.78     83.87
   51.80    158.09
   17.49      6.33
   14.03      3.22
    0.12      0.00
    0.12      0.00
    0.18      0.06
    0.18      0.00
    7.39     94.22
    0.12      0.00
    0.45      0.00
 1770.04   1872.99
 2892.96   2564.28
 2606.45   2323.85
 2816.58   2481.42
 1998.24   1956.38
 1815.51   1825.70
       em4        
 KB/s in  KB/s out
 1695.05   1673.79
 1456.26   1428.58
 1681.94   1618.94
 1407.09   1383.79
 1737.61   1685.79
 1553.60   1537.74
 1570.21   1575.11
 1584.34   1557.65
 1612.11   1587.88
 1517.50   1467.40
 1563.00   1535.97
 1537.22   1489.10
 1648.51   1622.58
 1503.67   1478.82
 1585.12   1569.62
 1633.72   1620.94
 1567.17   1523.63
 1526.96   1505.83
 1444.45   1428.73
 1538.67   1470.92
 1506.64   1506.12
 1521.50   1488.29
       em4        
 KB/s in  KB/s out
 1568.49   1535.54
 1491.82   1464.04
 1508.77   1498.09
 1518.22   1464.33
 1615.68   1582.18
 1619.40   1582.81
 1419.19   1441.78
 1502.02   1474.39
 1452.21   1427.59
 1413.43   1438.44
 1516.12   1482.63
 1485.69   1478.38
 1325.66   1315.80
 1390.44   1393.41
 1403.40   1422.64
 1337.19   1422.99
 1441.73   1441.86
 1345.57   1361.77
 1274.96   1265.59
 1336.93   1324.27
 1535.23   1503.47
 1511.48   1464.56
       em4        
 KB/s in  KB/s out
 1383.53   1363.39
 1347.29   1324.35
 1274.21   1252.90
 1382.04   1381.44
 1311.88   1296.59
 1429.24   1399.66
 1310.67   1304.88
 1376.45   1330.84
 1285.00   1266.38
 1263.90   1227.67
 1375.73   1344.07
 1243.05   1238.99
 1437.75   1435.77
 1132.90   1106.57
 1458.58   1437.92
 1442.57   1392.92
 1429.34   1397.57
 1281.16   1282.82
 1426.67   1440.67
 1370.14   1348.43
 1315.45   1287.75
 1415.60   1385.09
       em4        
 KB/s in  KB/s out
 1313.77   1291.49
 1385.69   1358.79
 1340.78   1315.48
 1449.04   1456.73
 1346.27   1317.28
 1361.73   1336.84
 1646.56   1595.64
 1539.20   1513.94
 1564.74   1513.77
 1281.69   1286.61
 1471.50   1452.09
 1440.48   1407.57
 1502.15   1459.52
 1326.97   1321.83
 1425.02   1388.95
 1348.04   1359.64
 1288.78   1269.00
 1257.86   1240.92
 1305.13   1299.37
 1213.37   1181.62
 1316.42   1295.76
 1187.45   1164.03
       em4        
 KB/s in  KB/s out
 1471.14   1491.63
 1217.67   1175.12
 1504.21   1471.12
 1490.49   1447.73
 1279.19   1252.52
 1513.53   1492.74
 1392.97   1380.19
 1247.51   1240.83
 1557.68   1522.91
 1370.87   1324.09
 1260.80   1225.36
 1471.59   1444.32
 1449.90   1470.50
 1507.06   1467.23
 1439.19   1425.32
 1457.84   1432.26
 1550.00   1506.24
 1492.14   1462.72
 1351.14   1331.45
 1309.93   1320.95
 1401.17   1374.51
 1223.98   1207.32
       em4        
 KB/s in  KB/s out
 1176.53   1172.99
 1212.27   1173.38
 1437.60   1422.96
 1445.03   1450.08
 1341.03   1330.12
 1586.47   1560.73
 1549.38   1521.72
 1328.04   1320.89
 1342.11   1310.86
 1462.48   1436.30
 1380.27   1368.19
 1203.49   1189.19
 1321.73   1298.30
 1278.14   1238.02
 1437.28   1411.25
 1468.85   1438.70
 1193.81   1215.58
 1236.64   1215.17
 1362.23   1331.76
 1522.78   1494.75
 1383.17   1385.87
 1306.74   1260.85
       em4        
 KB/s in  KB/s out
 1308.05   1281.38
 1596.05   1607.92
 1503.02   1477.84
 1419.17   1377.40
 1111.63   1082.22
 1387.95   1373.22
 1305.03   1305.82
 1436.73   1451.13
 1121.42   1115.63
 1440.05   1408.27
 1398.65   1381.58
 1295.80   1273.09
 1130.93   1121.58
 1332.36   1298.47
 1471.35   1477.96
 1174.08   1167.12
 1192.84   1170.05
 1326.31   1305.48
 1345.43   1316.47
 1328.66   1309.39
 1087.97   1126.80
 1556.67   1536.40
       em4        
 KB/s in  KB/s out
 1551.32   1522.73
 1483.35   1436.84
 1415.36   1380.74
 1429.37   1402.36
 1204.58   1174.13
 1140.70   1175.47
 1389.46   1360.59
 1508.41   1474.33
 1431.89   1413.35
 1344.48   1319.37
 1374.23   1349.53
 1348.27   1323.00
 1325.80   1371.85
 1440.76   1422.04
 1478.67   1435.85
 1293.27   1258.51
 1491.76   1466.18
 1429.82   1399.61
 1462.31   1488.01
 1264.75   1239.44
 1171.09   1148.31
 1326.42   1303.44
       em4        
 KB/s in  KB/s out
 1410.47   1384.57
 1525.58   1496.58
 1356.19   1328.40
 1227.64   1268.06
 1342.29   1299.60
 1253.46   1235.51
 1065.64   1048.97
 1399.87   1378.59
 1545.17   1512.17
 1304.54   1293.11
 1398.84   1426.54
 1600.28   1574.64
