       p2p2       
 KB/s in  KB/s out
  786.21  41465.10
  784.54  39496.67
  779.95  41815.83
  838.23  50043.42
  775.56  43851.89
  835.82  48818.64
  921.55  41005.96
  610.31  42299.07
  854.92  39322.85
       p2p2       
 KB/s in  KB/s out
  915.25  41455.31
  903.28  36967.21
  830.88  49621.27
  846.69  43461.81
  672.23  47151.31
  980.65  38490.22
  825.28  38855.20
  634.74  41020.37
  803.34  42788.20
  850.11  49886.79
  975.15  43677.01
  738.92  45940.07
  772.03  44514.02
  808.13  43490.12
  697.50  44885.08
  797.59  40853.94
  792.09  36818.63
  908.10  40397.45
  862.91  40868.07
  756.94  48028.70
  649.19  41862.98
  965.06  43201.59
       p2p2       
 KB/s in  KB/s out
  881.91  38974.25
  741.61  43887.46
  945.94  38242.10
  776.88  46625.40
  717.72  44631.20
  813.47  43490.30
  721.67  40426.65
  870.15  44600.22
  844.38  38193.06
  792.40  38745.42
  772.09  46112.40
  845.39  41694.13
  897.95  41163.02
  854.25  50402.10
  774.60  44998.90
  848.62  42054.72
  905.17  46768.83
  802.67  46417.18
  682.69  43422.46
  937.79  40051.79
  773.30  45623.28
  869.87  41460.36
       p2p2       
 KB/s in  KB/s out
  632.87  44784.41
 1053.12  43196.69
  747.66  46558.29
  801.07  43513.12
  577.50  19849.25
  506.37    393.20
  668.67    567.06
  902.01  70778.65
 1232.02  123443.1
 1237.27  115537.5
 1300.42  136582.3
 1293.61  120312.3
 1288.98  126887.0
 1052.57  123720.4
 1254.46  120268.2
 1328.98  117698.4
 1318.02  128533.8
 1162.12  119610.7
 1216.39  111126.4
 1318.27  125500.5
 1073.67  109157.7
 1234.08  128786.2
       p2p2       
 KB/s in  KB/s out
 1218.17  122862.6
 1284.96  121418.5
 1295.08  110816.6
 1264.72  130062.8
 1338.42  130471.6
 1066.81  123119.7
 1239.53  133843.0
 1170.99  122691.7
 1395.68  122297.9
 1285.30  123533.7
 1110.34  118588.6
 1276.41  115606.8
 1251.00  133733.7
 1349.94  132194.0
 1381.91  116531.3
 1261.16  130961.0
 1186.88  112129.4
 1145.78  120348.2
 1362.27  131665.8
 1271.90  116678.6
 1332.52  128458.0
 1203.86  126746.3
       p2p2       
 KB/s in  KB/s out
 1407.65  123876.0
 1353.35  133320.7
 1218.95  117376.7
 1345.69  138403.5
 1195.29  124416.5
 1297.77  133310.6
 1419.17  117689.4
 1212.77  123478.1
 1173.77  122788.1
 1450.40  131282.5
 1142.34  128953.7
 1340.88  124938.4
 1366.04  116392.6
 1323.95  118532.9
 1120.56  121752.5
 1213.12  119129.7
 1368.86  143166.3
 1490.14  131948.4
 1377.18  126957.7
 1262.65  130006.7
 1240.12  109906.4
 1181.81  118508.1
       p2p2       
 KB/s in  KB/s out
 1173.77  123796.8
 1077.00  41259.76
  558.53    507.05
  618.21    598.13
 1134.24  97705.90
 1204.02  121123.2
 1342.41  120529.3
 1217.60  126274.8
 1306.12  110842.9
 1404.60  122394.1
 1331.75  131323.4
 1381.63  133863.3
 1206.18  129494.9
 1353.80  126083.7
 1234.28  127693.5
 1350.62  125327.1
 1158.86  117179.8
 1041.38  106812.5
 1311.91  122041.7
 1394.43  123781.1
 1281.97  127436.4
 1360.77  125754.4
       p2p2       
 KB/s in  KB/s out
 1230.36  112842.0
 1227.63  130045.7
 1347.18  127658.9
 1357.91  118292.2
 1297.95  127025.8
 1263.21  121567.6
 1409.78  133150.8
 1188.69  128851.4
 1374.44  133812.7
 1514.63  143771.9
 1361.69  137763.2
 1171.32  120232.1
 1200.06  111254.2
 1301.05  124049.1
 1247.20  129663.9
 1497.35  117577.3
 1408.03  137496.8
 1348.83  128903.5
 1372.89  123613.9
 1230.20  118107.1
 1477.98  126146.8
 1183.06  133778.4
       p2p2       
 KB/s in  KB/s out
 1253.57  120220.6
 1484.00  129062.3
 1218.22  120345.9
 1312.04  128512.3
 1225.76  126220.1
 1209.29  123587.6
 1290.85  115413.3
 1370.37  132237.8
 1310.58  139085.8
 1358.11  122639.6
 1375.90  126519.0
 1270.32  126397.8
 1376.05  127041.8
 1497.44  139576.1
 1223.10  126484.4
 1224.50  135495.9
 1156.91  121878.3
 1387.55  126543.4
 1486.98  137651.3
 1209.36  129151.6
  742.78  34666.78
  731.34    607.53
       p2p2       
 KB/s in  KB/s out
  707.95    645.45
  865.22  72902.37
 1095.95  111206.0
 1199.82  118000.1
 1212.47  110553.9
 1370.87  118657.4
 1365.96  115417.3
 1260.72  123904.2
 1288.15  116903.2
 1248.69  110437.9
 1274.37  129580.1
 1156.50  108026.7
 1220.43  118638.6
 1283.69  124486.1
 1344.95  124594.0
 1220.90  121408.2
 1308.15  129850.9
 1238.10  120236.9
 1448.40  133409.1
 1327.86  112926.6
 1125.07  118330.7
 1233.89  129320.1
       p2p2       
 KB/s in  KB/s out
 1294.01  120581.2
 1212.03  120236.1
 1288.76  112859.6
 1217.96  114878.7
 1155.14  124919.5
 1292.90  111157.6
 1366.25  116448.6
 1265.11  121442.6
