       p2p2       
 KB/s in  KB/s out
 KB/s in  KB/s out
 1951.36   1522.70
 1827.72   1683.91
 1886.20   1514.45
 1864.85   1326.16
 1870.37   1725.00
 1819.91   1736.52
 1981.06   1541.53
 2108.19   1387.64
 2019.73   1772.25
 2026.44   1311.71
 2000.34   1671.88
 2076.86   1277.24
 2061.03   1254.11
 2056.07    779.81
 1978.10   1001.84
 1931.89   1413.20
 2072.96   1756.12
 1856.70   2034.62
 1865.70   1524.73
 1769.05   1398.49
 1831.98   1485.69
 2021.47   1374.27
       p2p2       
 KB/s in  KB/s out
 1983.56   2255.40
 1770.47   1369.31
 1830.30   1553.75
 1920.70   2072.61
 1992.65   1612.21
 1844.77   1615.78
 1773.67   1693.19
 2000.11   1706.35
 1762.76   1391.03
 1877.73   1525.21
 1927.05   1678.17
 1938.62   1496.90
 1756.42    723.68
 1987.68   1262.67
 1749.48   1680.97
 1897.02   1795.36
 1679.87   1581.75
 1852.36   1342.52
 1924.08    932.77
 1934.54   1501.90
 1958.70   1378.79
 2019.24   2140.53
       p2p2       
 KB/s in  KB/s out
 1748.98    894.13
 1883.35   1747.68
 2024.75   1767.92
 1976.47   1520.70
 1840.13   1618.24
 1885.22   1471.62
 1893.36   1316.17
 1813.59   1449.83
 1936.29   1813.23
 1831.62   1260.79
 1780.78   1469.88
 1954.30   1765.41
 1923.21   1284.24
 1960.31    988.50
 1839.99   1429.74
 1755.97   1036.01
 1871.57   1780.48
 1764.53   1534.34
 1616.19   1214.09
  488.19    396.70
  548.67    484.82
 1886.26   1297.71
       p2p2       
 KB/s in  KB/s out
 5677.65   3622.40
 5625.57   4001.91
 5771.80   4421.11
 5394.65   4069.35
 5806.15   4487.87
 5729.02   4896.69
 5946.24   4556.90
 5501.50   4730.01
 5569.22   4441.95
 5444.91   4425.33
 5568.22   3471.60
 5767.67   4618.79
 5703.58   4408.19
 5666.60   4780.36
 5596.16   4546.23
 5789.03   4680.64
 5716.74   5087.85
 5698.70   4999.14
 5923.86   4469.55
 5694.69   4128.54
 5759.08   4390.44
 5835.54   3004.51
       p2p2       
 KB/s in  KB/s out
 5519.45   4726.95
 5806.11   4458.94
 5656.71   3731.64
 5832.03   4737.86
 5926.12   3941.32
 5452.33   3977.35
 5736.39   3665.75
 5519.11   4792.79
 5659.83   4353.38
 5780.05   4452.71
 5546.57   3994.01
 5556.96   4164.61
 5691.16   3859.43
 5768.18   4259.60
 5690.89   4180.82
 5695.87   4314.35
 5450.27   3718.27
 5863.15   3994.91
 5582.00   4765.74
 5652.86   5296.52
