       eth0                eth1                eth2                eth3                eth4                eth5       
 KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00  119856.3  84988.95
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00  204684.7  38893.83
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  593406.7   2692.41
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00  452336.0  16890.59
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  282716.9  61747.10
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.33      0.00      0.00  259969.6  58956.34
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00  320916.0  38171.97
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  215780.6   1830.38
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  436892.7  13875.44
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  265404.4  28560.01
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  140416.4  25434.25
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  219863.1  140671.4
       eth0                eth1                eth2                eth3                eth4                eth5       
 KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.33      0.00      0.00  563749.9   8733.01
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  335941.4  17673.13
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  558394.3  17152.91
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  257471.3  13926.46
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  122003.1   2076.88
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  404003.9   2101.05
