       em4        
 KB/s in  KB/s out
 4726.58   2828.83
 5361.56   3141.42
 5509.09   3280.17
 4913.76   3001.09
 4477.66   2781.21
 5159.83   3058.03
 4807.12   2921.18
       em4        
 KB/s in  KB/s out
 4564.50   2807.46
 4913.45   2982.82
 4735.99   2807.58
 5046.92   3085.43
 4811.48   2920.39
 4770.45   2872.04
 5029.91   3006.83
 5303.15   3202.92
 5265.42   3137.55
 4716.66   2921.12
 4321.60   2635.87
 5437.19   3232.73
 4902.01   2937.86
 5338.22   3180.04
 4828.34   2957.04
 4931.94   3002.07
 4857.33   2933.01
 4763.03   2903.51
 4641.02   2806.89
 5555.34   3263.30
 5160.82   3108.32
 4942.18   3003.69
       em4        
 KB/s in  KB/s out
 5657.21   3407.29
 3945.76   2495.57
 5481.19   3203.33
 4918.90   2984.44
 3995.56   2468.76
 5106.72   3065.84
 5111.22   3045.64
 5252.98   3226.69
 5098.20   3040.53
 5178.97   3117.12
 4617.13   2821.11
 4231.82   2548.74
 4634.24   2742.81
 4922.52   2931.72
 5137.46   3148.87
 4186.12   2594.78
 4718.23   2839.09
 5158.53   3030.63
 4749.23   2858.26
 5018.11   3030.38
 5192.23   3171.47
 5134.27   3091.66
       em4        
 KB/s in  KB/s out
 4939.30   2987.71
 4068.36   2515.81
 4653.60   2796.55
 4652.71   2777.59
 5228.85   3128.31
 4847.15   2986.11
 4694.53   2822.25
 4793.35   2850.03
 4859.38   2908.24
 5068.08   3067.01
 4682.28   2847.09
 5157.08   3071.80
 4259.04   2678.10
 4669.02   2793.28
 4933.31   2961.79
 4585.95   2763.28
 4799.60   2843.97
 5067.67   3033.29
 4704.68   2822.42
 4428.97   2748.52
 4948.89   3016.27
 4592.98   2793.99
       em4        
 KB/s in  KB/s out
 5006.95   2966.36
 4791.07   2907.60
 4400.82   2662.37
 4874.32   2902.70
 4356.06   2734.82
 4537.72   2720.63
 4644.25   2775.68
 4492.12   2720.55
 4677.54   2775.30
 4676.26   2821.96
 4486.05   2720.00
 5031.44   3042.93
 4396.27   2697.08
 5067.79   3015.56
 4766.37   2871.71
 4317.16   2632.07
 4362.09   2616.62
 4878.08   2909.43
 4916.98   2962.00
 4997.47   2973.81
 4548.14   2810.87
 4562.98   2745.42
       em4        
 KB/s in  KB/s out
 4454.67   2682.85
 4955.43   2956.65
 4649.00   2804.53
 4759.09   2873.66
 4903.02   2943.16
 4627.57   2802.87
 5134.20   3070.96
 4382.79   2651.97
 4839.34   2963.43
 4963.90   2983.23
 4658.27   2785.92
 5535.23   3271.98
 4849.90   2942.15
 5299.44   3209.98
 4516.30   2766.72
 4506.05   2838.75
 5324.67   3140.45
 5116.32   3071.76
 4671.83   2865.43
 4423.81   2696.80
 4948.70   2951.86
 4607.15   2789.70
       em4        
 KB/s in  KB/s out
 4753.76   2937.07
 4664.96   2809.78
 5256.63   3108.89
 4861.54   2953.53
 4620.29   2799.75
 4661.93   2783.71
 5024.43   3002.99
 4572.16   2860.86
 5254.68   3107.59
 4764.10   2909.68
 4972.44   2971.41
 4989.35   3022.78
 5034.70   3004.62
 5539.75   3287.69
 5035.99   3070.70
 4634.91   2860.47
 4313.00   2660.52
 5171.70   3052.45
 4640.37   2828.55
 5080.31   3070.25
 5062.69   3058.26
 5287.27   3143.19
       em4        
 KB/s in  KB/s out
 5212.32   3216.55
 5510.91   3280.85
 5034.57   3034.92
 5178.62   3154.18
 5358.73   3163.27
 5063.80   3104.03
 4994.40   3008.03
 4480.00   2865.60
 4747.27   2825.88
 4899.64   2984.80
 5210.71   3061.42
 5359.23   3232.71
 5131.82   3057.52
 4856.30   2942.01
 5110.53   3051.79
 4522.56   2830.57
 4966.23   3015.84
 4782.72   2907.25
 4608.90   2824.07
 5298.10   3142.72
 4763.47   2557.32
    5.66      7.19
       em4        
 KB/s in  KB/s out
    4.49     90.68
    2.76      0.87
    0.12      0.00
    0.12      0.00
    0.12      0.00
    0.12      0.00
    0.12      0.00
    1.50     11.25
  543.59    703.07
 3389.88   2189.58
 4997.48   3070.23
 4464.33   2743.67
 4746.34   2928.53
 5221.32   3165.70
 5482.53   3281.36
 4217.04   2603.55
 4648.13   2797.31
 4299.51   2580.48
 5273.90   3121.44
 4940.49   2981.27
 4815.66   2889.46
 4765.21   2905.61
       em4        
 KB/s in  KB/s out
 4738.81   2831.12
 4714.19   2839.69
 4425.41   2681.51
 4831.04   2897.56
 5334.18   3196.88
 4390.06   2672.90
 5254.11   3115.06
 4664.48   2823.66
 5670.96   3394.10
 5547.85   3274.03
 4287.45   2661.57
 5076.85   3038.83
 4583.53   2772.93
 4836.82   2933.52
 4679.20   2839.30
 4405.56   2630.57
 4416.46   2656.07
 4968.48   2961.34
 4679.71   2829.46
 5085.98   3033.46
 4804.72   2884.89
 4679.94   2847.98
       em4        
 KB/s in  KB/s out
 4929.51   2962.43
 5089.37   3036.64
 4584.41   2787.76
 5054.75   3000.28
 4995.98   3016.34
 5100.04   3053.99
 5647.53   3346.88
 5358.60   3190.32
 5216.42   3170.92
 4859.55   2944.12
 5169.63   3151.22
 4700.20   2846.61
 4754.34   2893.43
 5295.58   3135.91
 4797.29   2889.58
 4584.70   2771.82
 4860.50   2961.62
 5053.11   3001.40
 4858.01   2940.07
 5015.10   2989.69
 5030.83   3018.07
 4580.74   2784.25
       em4        
 KB/s in  KB/s out
 4976.08   2983.15
 4779.06   2904.65
 5090.12   3036.65
 5019.18   3026.90
 4276.29   2603.11
 5163.76   3063.15
 4234.85   2597.75
 4732.36   2826.06
 4082.44   2472.23
 5110.00   3028.17
 5123.15   3081.54
 4693.39   2820.34
 4428.59   2725.50
 4500.42   2679.13
 4367.64   2627.31
 4814.88   2887.61
 5091.55   3055.00
 5154.24   3071.29
 4770.50   2882.72
 4531.03   2777.49
 4751.71   2823.66
 4974.57   3006.21
       em4        
 KB/s in  KB/s out
 5598.91   3293.98
 5027.52   3032.25
 4233.31   2621.24
 4960.88   2994.14
 4475.93   2700.96
 4457.62   2682.01
 4866.16   2902.98
 5173.67   3085.62
 5343.10   3154.14
 5533.27   3329.37
 4978.61   2995.54
 4394.85   2732.74
 4413.84   2706.98
 4560.67   2754.00
 4735.06   2839.38
 4675.69   2811.65
 4804.73   2896.54
 5220.95   3105.65
 4309.30   2624.52
 4504.34   2731.31
 4563.87   2741.34
 4864.25   2914.77
       em4        
 KB/s in  KB/s out
 4870.75   2952.25
 4632.46   2818.03
 4618.48   2776.30
 4183.33   2526.23
 4782.75   2863.98
 4553.57   2721.34
 4797.46   2910.09
 4897.38   2931.50
 4330.17   2622.63
 5315.78   3157.17
 4463.92   2670.14
 5325.18   3177.75
 4557.03   2797.34
 4322.44   2641.95
 5289.48   3156.74
 4813.42   2918.06
 5077.80   3025.92
 5294.80   3172.77
 4874.73   2924.22
 4274.73   2636.11
 4763.12   2838.66
 4195.82   2544.99
       em4        
 KB/s in  KB/s out
 5118.55   3044.97
 4830.59   2903.73
 5054.56   2970.66
 4923.57   3012.31
 4674.97   2830.60
 4797.37   2899.79
 4405.32   2660.14
 5148.02   3079.06
 4919.68   2951.58
 4635.20   2820.81
 4980.81   2940.84
 4961.18   2978.39
 5057.10   3065.75
 5380.17   3179.25
 5345.96   3194.44
 4169.81   2616.90
 4973.35   2984.85
 4318.79   2641.31
 4452.30   2667.06
 5289.64   3131.56
 5170.35   3078.95
 4562.77   2775.80
       em4        
 KB/s in  KB/s out
 4756.62   2943.02
 4937.89   2975.73
 4823.48   2868.65
 4718.62   2895.23
 4734.84   2834.34
 4680.09   2802.83
 4954.80   3007.93
 4598.02   2795.41
 5136.23   3053.38
 4661.96   2831.36
 4560.53   2752.52
 5617.45   3306.21
 4849.64   2919.34
 4581.99   2853.46
 4765.65   2853.12
 4967.45   2992.46
 4988.21   2986.60
 5022.98   3030.90
 4057.44   2493.35
 4395.43   2647.79
 5276.09   3155.87
 5094.34   3074.69
       em4        
 KB/s in  KB/s out
 4738.15   2867.56
 5026.05   3039.56
 5160.10   3080.20
 5534.74   3275.33
 5369.18   3265.35
 4675.24   2810.82
 5017.45   3004.49
 5081.77   3064.90
 5009.64   2977.49
 4823.34   2918.50
 5072.79   3060.67
 5196.98   3164.00
 4793.39   2891.09
 4613.79   2810.22
 5378.90   3198.43
 5117.27   3082.67
 4591.31   2771.55
 5139.98   3087.52
 4967.36   2997.32
 5223.32   3093.77
 4579.36   2740.87
 4684.27   2827.80
       em4        
 KB/s in  KB/s out
 5120.25   3074.01
 4564.05   2804.35
 4559.43   2869.00
 4528.05   2797.16
 4945.20   3005.25
 4747.29   2893.23
 4814.66   2940.24
 5625.63   3346.26
 5333.01   3158.37
 5230.47   3182.46
 4246.22   2642.49
 4371.27   2700.42
 4741.10   2889.87
 5101.08   3000.61
 4594.89   2765.83
 5173.26   3073.27
 4696.11   2951.92
 4757.96   2883.56
 5246.12   3127.02
 4672.08   2825.74
 4873.81   2960.30
 4812.95   2946.42
       em4        
 KB/s in  KB/s out
 4942.74   3044.33
 5018.88   2998.18
 4918.34   2998.52
 5233.48   3158.25
 4516.64   2725.90
 4542.64   2729.91
 5116.58   3044.69
 4405.10   2758.64
 4744.86   2812.46
 4863.52   2947.71
 4830.42   2918.60
 4979.63   2980.64
 5147.17   3062.90
 5249.62   3154.31
 4920.50   3026.79
 5056.77   3049.22
 4902.85   2963.53
 5007.60   3035.37
 4693.53   2804.76
 4665.86   2807.72
 4462.03   2715.77
 5791.40   3472.99
       em4        
 KB/s in  KB/s out
 4939.84   2970.64
 4797.06   2902.02
 4656.72   2813.74
 4829.86   2954.36
 4832.08   2883.07
 5189.08   3087.30
 4460.06   2785.91
 4660.44   2845.14
 4857.26   2905.87
 4558.28   2772.62
 4886.12   2937.07
 4769.82   2877.80
 5432.81   3206.71
 5329.38   3219.35
 4381.27   2691.67
 4322.88   2665.99
 4641.76   2819.74
 5031.68   2995.32
 5558.08   3287.60
 5580.41   3304.10
 5180.96   3177.67
 5001.13   3034.58
       em4        
 KB/s in  KB/s out
 4690.20   2834.60
 4624.00   2819.65
 5321.18   3195.77
 5422.59   3229.64
 4817.64   2933.13
 4923.98   3045.78
 4927.64   2978.28
 4677.42   2832.16
 5277.93   3147.68
 5296.10   3171.33
 4302.22   2615.86
 5233.01   3120.81
 5317.57   3281.95
 5653.75   3366.19
 5257.00   3129.91
 4959.68   2988.40
 4433.14   2725.76
 4334.20   2663.17
