       eth0                eth1                eth2                eth3                eth4                eth5       
 KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
    0.00      0.00      0.00      0.00      0.00      0.00      0.18      0.00      0.00      0.00   1581.13   1408.07
    0.00      0.00      0.00      0.00      0.00      0.00      0.18      0.00      0.00      0.00   1403.61   1414.01
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1405.34   1375.29
    0.00      0.00      0.00      0.00      0.00      0.00      0.18      0.00      0.00      0.00   1534.74   1747.68
    0.00      0.00      0.00      0.00      0.00      0.00      0.18      0.00      0.00      0.00   1198.77    897.62
    0.00      0.00      0.00      0.00      0.00      0.00      0.18      0.00      0.00      0.00   1257.86   1104.96
    0.00      0.00      0.00      0.00      0.00      0.00      0.51      0.00      0.00      0.00   1508.17   1267.36
    0.00      0.00      0.00      0.00      0.00      0.00      0.18      0.00      0.00      0.00   1495.81   1466.71
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1478.63   1375.04
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1823.42   1955.80
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1817.18   2089.79
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1173.64   1038.10
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00    841.06    737.69
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1323.18   1233.89
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1595.91   1241.00
    0.00      0.00      0.00      0.00      0.00      0.00      0.18      0.00      0.00      0.00   1344.21    783.93
    0.00      0.00      0.00      0.00      0.00      0.00      0.18      0.00      0.00      0.00   1291.45   1385.01
    0.00      0.00      0.00      0.00      0.00      0.00      0.18      0.00      0.00      0.00   1604.75   1183.80
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1359.38   1404.53
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1271.35    934.78
       eth0                eth1                eth2                eth3                eth4                eth5       
 KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1031.15    665.97
