       eth0                eth1                eth2                eth3                eth4                eth5       
 KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1131.91   1613.98
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.33      0.00      0.00   1291.03   1725.74
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1509.78   2220.10
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1206.99   1660.36
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.33      0.00      0.00   1120.85   1583.52
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1019.68   1468.97
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1070.74   1504.06
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1425.50   1905.27
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1213.15   1674.69
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1284.62   1695.92
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    972.21   1393.93
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1120.90   1600.94
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.33      0.00      0.00   1133.95   1583.12
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    955.60   1428.04
       eth0                eth1                eth2                eth3                eth4                eth5       
 KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1217.95   1656.14
    0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00   1216.79   1672.81
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1094.55   1504.56
