       eth0                eth1                eth2                eth3                eth4                eth5       
 KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    826.44   1054.84
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1061.77   1254.14
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1048.62   1242.80
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    749.48    945.89
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    808.84   1022.37
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    938.04   1099.85
       eth0                eth1                eth2                eth3                eth4                eth5       
 KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    714.77    892.48
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1108.44   1278.48
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    922.75   1101.67
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    737.79    896.69
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1127.72   1327.42
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00    851.46   1018.59
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    979.22   1194.68
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    720.76    781.71
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    597.17    626.47
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    863.19    892.06
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    975.31   1252.81
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.33      0.00      0.00    958.05   1231.14
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1034.35   1352.61
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    785.77   1053.20
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.33      0.00      0.00   1172.29   1420.45
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1229.92   1555.49
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    835.27   1104.36
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00    980.10   1283.69
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.33      0.00      0.00   1136.05   1422.23
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1009.12   1320.76
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    928.33   1226.82
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    994.57   1284.73
       eth0                eth1                eth2                eth3                eth4                eth5       
 KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1004.72   1358.59
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.33      0.00      0.00   1022.01   1305.28
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1123.94   1434.59
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1063.99   1401.03
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1174.38   1464.05
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    997.61   1318.67
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    964.41   1250.57
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1165.04   1523.80
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.33      0.00      0.00    845.93   1186.13
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00    950.18   1273.34
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1094.96   1426.98
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00    986.40   1297.44
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1113.24   1398.49
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1331.26   1666.53
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1328.40   1724.45
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00    866.32   1161.97
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    929.12   1223.31
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.33      0.00      0.00    967.76   1283.54
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    859.48   1145.99
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1098.68   1369.22
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1027.16   1350.08
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    909.85   1209.91
       eth0                eth1                eth2                eth3                eth4                eth5       
 KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1037.81   1391.49
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1125.72   1410.93
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1056.16   1310.45
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00    842.17   1162.44
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00    997.77   1302.88
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00    979.22   1234.71
    0.00      0.00      0.00      0.00      0.00      0.00      0.39      0.00      0.00      0.00   1011.09   1325.52
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1059.12   1357.61
    0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    930.93   1240.57
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00    965.07   1278.06
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00    885.89   1145.46
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00    887.01   1202.17
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00    916.44   1218.57
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.33      0.00      0.00    973.28   1267.55
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    984.20   1285.87
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    946.53   1271.48
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1045.13   1319.93
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    916.86   1157.45
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00    873.11   1151.30
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1021.92   1273.89
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1419.32   1810.98
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1125.72   1426.36
       eth0                eth1                eth2                eth3                eth4                eth5       
 KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    818.62   1083.31
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.33      0.00      0.00   1106.48   1390.87
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    937.25   1226.25
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    788.09   1056.31
