       eth0                eth1                eth2                eth3                eth4                eth5       
 KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  415002.2  273210.3
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  447684.7  289410.2
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  393209.4  253870.1
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00  444918.3  307341.5
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  447559.6  294310.2
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00  469945.0  283684.9
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.33      0.00      0.00  509331.8  304342.1
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  467650.2  313895.7
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00  461139.7  281549.6
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00  407181.0  293392.4
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  454577.3  259312.0
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  430852.2  292997.2
       eth0                eth1                eth2                eth3                eth4                eth5       
 KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00  413195.8  279839.5
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00  381832.9  276783.7
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  501016.5  309416.6
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  447222.0  328378.6
    0.00      0.00      0.00      0.00      0.00      0.00      0.39      0.00      0.00      0.00  365503.1  253586.5
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00  421970.1  284653.7
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00  473404.1  316086.1
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  603939.8  405804.1
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  442479.0  311415.6
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00  445555.1  318319.4
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  478838.6  308376.6
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  465788.8  307957.7
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00  437127.7  289214.0
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  427382.8  352292.0
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00  471118.3  321660.3
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.33      0.00      0.00  500470.8  289591.3
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  466912.8  316584.9
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00  430318.8  303074.7
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  390449.6  235713.0
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  398763.7  258458.3
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  437199.4  269897.9
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  435555.5  250715.2
       eth0                eth1                eth2                eth3                eth4                eth5       
 KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  438192.1  257372.4
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  435603.4  309497.1
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  393180.5  291046.1
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00  297149.0  282455.5
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  369543.3  218060.5
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.33      0.00      0.00  306633.6  239046.6
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  402131.9  270504.0
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00  480625.6  306964.7
    0.00      0.00      0.00      0.00      0.00      0.00      0.39      0.00      0.00      0.00  513439.2  290971.5
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  522586.7  307143.5
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  419106.9  281961.4
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  403349.5  328707.3
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  520456.5  385382.0
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00  485200.2  364951.8
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  510337.1  445564.5
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  282555.5  211345.6
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  359611.4  237454.0
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  325869.6  206472.9
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.33      0.00      0.00  430017.0  236199.1
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  447492.3  280493.0
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  342643.5  261429.1
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00  362463.3  256339.3
       eth0                eth1                eth2                eth3                eth4                eth5       
 KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00  363056.1  243260.8
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00  357332.3  268920.4
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00  343699.3  286910.7
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  276425.7  250811.9
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  335020.9  269690.7
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  398958.3  269527.1
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00  465542.6  307266.5
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  472324.6  329388.9
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  491101.9  324327.0
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00  482863.0  342890.3
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00  470998.2  324805.5
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  485448.7  333658.0
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.33      0.00      0.00  497469.0  307740.2
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  419406.3  310934.3
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00  396273.3  328497.5
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00  341041.0  285447.3
    0.00      0.00      0.00      0.00      0.00      0.00      0.39      0.00      0.00      0.00  412169.9  325586.4
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00  411250.5  307562.6
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00  413003.4  285026.0
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00  349110.8  265503.5
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.33      0.00      0.00  562168.2  341721.0
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  466563.3  283273.1
       eth0                eth1                eth2                eth3                eth4                eth5       
 KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  415079.4  283945.1
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00  481093.0  298644.8
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  467621.4  272192.4
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00  440269.0  313787.4
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00  455417.1  317175.8
    0.00      0.00      0.00      0.00      0.00      0.00      0.39      0.00      0.00      0.00  445645.0  307028.5
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.33      0.00      0.00  458502.7  323460.8
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00  510910.1  329374.0
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00  396146.6  312792.7
    0.00      0.00      0.00      0.00      0.00      0.00      0.39      0.00      0.00      0.00  516548.4  308624.3
    0.00      0.00      0.00      0.00      0.00      0.00      0.39      0.00      0.00      0.00  424392.3  292477.0
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00  544988.4  314615.1
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00  410740.0  268209.8
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00  448216.2  293085.6
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00  554195.8  296728.5
    0.00      0.00      0.00      0.00      0.00      0.00      0.39      0.00      0.00      0.00  382642.8  296044.2
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  482085.9  274452.4
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  490125.7  298853.0
