Linux 3.16.0-51-generic (dss-compute-1) 	10/25/2015 	_x86_64_	(32 CPU)

12:24:48 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:28:06 AM  all    5.84    0.00    3.32    0.00    0.00    0.17    0.00    0.00    0.00   90.68
12:28:07 AM  all    5.08    0.00    3.80    0.00    0.00    0.20    0.00    0.00    0.00   90.92
12:28:08 AM  all    4.93    0.00    2.98    0.00    0.00    0.26    0.00    0.00    0.00   91.83
12:28:09 AM  all    5.01    0.00    2.90    0.00    0.00    0.23    0.00    0.00    0.00   91.86
12:28:10 AM  all    4.87    0.00    2.94    0.00    0.00    0.20    0.00    0.00    0.00   92.00
12:28:11 AM  all    4.92    0.00    3.13    0.00    0.00    0.16    0.00    0.00    0.00   91.79
12:28:12 AM  all    5.04    0.00    3.08    0.00    0.00    0.10    0.00    0.00    0.00   91.79
12:28:13 AM  all    4.82    0.00    4.39    0.00    0.00    0.23    0.00    0.00    0.00   90.57
12:28:14 AM  all    4.74    0.00    2.98    0.00    0.00    0.20    0.00    0.00    0.00   92.08
12:28:15 AM  all    5.21    0.00    3.09    0.03    0.00    0.16    0.00    0.00    0.00   91.51
12:28:16 AM  all    4.50    0.00    3.25    0.00    0.00    0.23    0.00    0.00    0.00   92.02
12:28:17 AM  all    5.29    0.00    3.16    0.00    0.00    0.23    0.00    0.00    0.00   91.32
12:28:18 AM  all    5.08    0.00    3.59    0.00    0.00    0.23    0.00    0.00    0.00   91.10
12:28:19 AM  all    5.58    0.00    4.16    0.00    0.00    0.30    0.00    0.00    0.00   89.95
12:28:20 AM  all    4.95    0.00    2.98    0.00    0.00    0.23    0.00    0.00    0.00   91.84
12:28:21 AM  all    4.67    0.00    3.34    0.00    0.00    0.17    0.00    0.00    0.00   91.82
12:28:22 AM  all    4.71    0.00    3.78    0.00    0.00    0.23    0.00    0.00    0.00   91.28
12:28:23 AM  all    5.19    0.00    3.84    0.00    0.00    0.26    0.00    0.00    0.00   90.71
12:28:24 AM  all    4.64    0.00    3.03    0.00    0.00    0.23    0.00    0.00    0.00   92.11
12:28:25 AM  all    5.36    0.00    3.06    0.00    0.00    0.27    0.00    0.00    0.00   91.32
12:28:26 AM  all    4.79    0.00    2.89    0.00    0.03    0.26    0.00    0.00    0.00   92.02
12:28:27 AM  all    5.56    0.00    3.51    0.00    0.00    0.17    0.00    0.00    0.00   90.77
12:28:28 AM  all    4.47    0.00    3.22    0.00    0.00    0.23    0.00    0.00    0.00   92.07
12:28:29 AM  all    4.50    0.00    2.63    0.00    0.00    0.16    0.00    0.00    0.00   92.71
12:28:30 AM  all    5.04    0.00    3.72    0.00    0.00    0.20    0.00    0.00    0.00   91.04
12:28:31 AM  all    4.50    0.00    3.32    0.00    0.00    0.20    0.00    0.00    0.00   91.98
12:28:32 AM  all    5.14    0.00    3.32    0.00    0.00    0.20    0.00    0.00    0.00   91.34
12:28:33 AM  all    4.83    0.00    2.87    0.00    0.00    0.20    0.00    0.00    0.00   92.11
12:28:34 AM  all    5.02    0.00    2.85    0.00    0.00    0.20    0.00    0.00    0.00   91.93
12:28:35 AM  all    5.21    0.00    2.28    0.00    0.00    0.07    0.00    0.00    0.00   92.44
12:28:36 AM  all    5.28    0.00    3.24    0.00    0.00    0.26    0.00    0.00    0.00   91.22
12:28:37 AM  all    5.21    0.00    2.57    0.00    0.00    0.26    0.00    0.00    0.00   91.95
12:28:38 AM  all    4.94    0.00    3.39    0.00    0.00    0.20    0.00    0.00    0.00   91.46
12:28:39 AM  all    5.36    0.00    3.09    0.00    0.00    0.16    0.00    0.00    0.00   91.38
12:28:40 AM  all    5.91    0.00    3.83    0.00    0.00    0.23    0.00    0.00    0.00   90.03
12:28:41 AM  all    5.14    0.00    3.75    0.00    0.00    0.13    0.00    0.00    0.00   90.97
