Linux 3.13.0-63-generic (storage-node1) 	10/26/2015 	_x86_64_	(24 CPU)

10:37:38 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:40:35 AM  all   68.76    0.00   13.19    0.00    0.00    0.91    0.00    0.00    0.00   17.14
10:40:36 AM  all   71.77    0.00   11.70    0.00    0.00    1.21    0.00    0.00    0.00   15.32
10:40:37 AM  all   64.42    0.00    9.77    0.00    0.00    0.88    0.00    0.00    0.00   24.93
10:40:38 AM  all   72.18    0.00   11.14    0.00    0.00    1.17    0.00    0.00    0.00   15.51
10:40:39 AM  all   69.87    0.00   11.59    0.00    0.00    1.25    0.00    0.00    0.00   17.29
10:40:40 AM  all   70.47    0.00   11.35    0.00    0.00    1.00    0.00    0.00    0.00   17.18
10:40:41 AM  all   64.33    0.00   11.18    0.04    0.00    1.59    0.00    0.00    0.00   22.85
10:40:42 AM  all   71.27    0.00   11.62    0.00    0.04    1.26    0.00    0.00    0.00   15.80
10:40:43 AM  all   72.78    0.00   10.84    0.04    0.00    0.77    0.00    0.00    0.00   15.56
10:40:44 AM  all   68.28    0.00   11.94    0.00    0.00    1.38    0.00    0.00    0.00   18.41
10:40:45 AM  all   73.56    0.00   11.88    0.00    0.00    1.15    0.00    0.00    0.00   13.41
10:40:46 AM  all   69.40    0.00   11.36    0.00    0.00    1.30    0.00    0.00    0.00   17.95
10:40:47 AM  all   77.54    0.00   10.74    0.00    0.00    1.41    0.00    0.00    0.00   10.32
10:40:48 AM  all   67.84    0.00   12.40    0.00    0.00    1.17    0.00    0.00    0.00   18.60
10:40:49 AM  all   69.49    0.00   12.52    0.00    0.00    1.61    0.00    0.00    0.00   16.38
10:40:50 AM  all   72.03    0.00   12.76    0.04    0.00    1.03    0.00    0.00    0.00   14.14
10:40:51 AM  all   70.59    0.00   11.39    0.00    0.00    1.13    0.00    0.00    0.00   16.89
10:40:52 AM  all   71.83    0.00   12.89    0.00    0.00    1.41    0.00    0.00    0.00   13.87
10:40:53 AM  all   69.84    0.00   11.19    0.00    0.00    1.66    0.00    0.00    0.00   17.31
10:40:54 AM  all   78.14    0.00   10.03    0.00    0.00    0.77    0.00    0.00    0.00   11.06
10:40:55 AM  all   77.74    0.00   12.00    0.00    0.00    0.98    0.00    0.00    0.00    9.29
10:40:56 AM  all   76.55    0.00   11.49    0.00    0.00    1.23    0.00    0.00    0.00   10.72
10:40:57 AM  all   77.76    0.00   11.44    0.00    0.00    1.06    0.00    0.00    0.00    9.74
10:40:58 AM  all   81.49    0.00   10.78    0.00    0.00    0.59    0.00    0.00    0.00    7.13
10:40:59 AM  all   80.75    0.00   11.23    0.00    0.00    0.93    0.00    0.00    0.00    7.09
10:41:00 AM  all   73.04    0.00   11.60    0.00    0.00    1.38    0.00    0.00    0.00   13.98
10:41:01 AM  all   77.64    0.00   12.07    0.00    0.00    1.06    0.00    0.00    0.00    9.23
10:41:02 AM  all   76.13    0.00   11.72    0.00    0.00    1.33    0.00    0.00    0.00   10.82
10:41:03 AM  all   77.03    0.00   11.63    0.00    0.00    1.19    0.00    0.00    0.00   10.14
10:41:04 AM  all   72.84    0.00   13.11    0.00    0.00    1.28    0.00    0.00    0.00   12.77
10:41:05 AM  all   76.69    0.00   12.34    0.00    0.00    0.81    0.00    0.00    0.00   10.17
10:41:06 AM  all   76.07    0.00   11.22    0.04    0.00    1.24    0.00    0.00    0.00   11.43
10:41:07 AM  all   75.12    0.00   12.33    0.00    0.00    1.07    0.00    0.00    0.00   11.48
10:41:08 AM  all   73.73    0.00   11.78    0.00    0.00    1.50    0.00    0.00    0.00   12.98
10:41:09 AM  all   79.87    0.00   11.37    0.00    0.00    0.85    0.00    0.00    0.00    7.91
10:41:10 AM  all   78.56    0.00   10.21    0.00    0.00    0.81    0.00    0.00    0.00   10.42
10:41:11 AM  all   72.11    0.00   11.50    0.00    0.00    1.82    0.00    0.00    0.00   14.57
10:41:12 AM  all   78.45    0.00   11.33    0.00    0.00    1.23    0.00    0.00    0.00    8.99
10:41:13 AM  all   75.18    0.00   13.03    0.00    0.00    1.28    0.00    0.00    0.00   10.51
10:41:14 AM  all   78.30    0.00   11.80    0.00    0.00    1.23    0.00    0.00    0.00    8.66
10:41:15 AM  all   77.42    0.00   11.56    0.00    0.00    1.14    0.00    0.00    0.00    9.87
10:41:16 AM  all   75.75    0.00   12.68    0.00    0.00    1.11    0.00    0.00    0.00   10.46
10:41:17 AM  all   75.30    0.00   10.88    0.00    0.00    1.07    0.00    0.00    0.00   12.76
10:41:18 AM  all   71.90    0.00   12.98    0.00    0.00    1.42    0.00    0.00    0.00   13.71
10:41:19 AM  all   75.58    0.00   12.43    0.00    0.00    0.90    0.00    0.00    0.00   11.10
10:41:20 AM  all   76.01    0.00   13.50    0.00    0.00    1.23    0.00    0.00    0.00    9.26
10:41:21 AM  all   73.01    0.00   12.25    0.00    0.00    1.29    0.00    0.00    0.00   13.45
10:41:22 AM  all   71.06    0.00   11.03    0.00    0.00    1.17    0.00    0.00    0.00   16.74
10:41:23 AM  all   75.96    0.00   10.97    0.00    0.00    1.25    0.00    0.00    0.00   11.83
10:41:24 AM  all   77.12    0.00   12.14    0.00    0.00    1.11    0.00    0.00    0.00    9.63
10:41:25 AM  all   72.34    0.00   12.46    0.00    0.00    1.59    0.00    0.00    0.00   13.62
10:41:26 AM  all   77.08    0.00   11.44    0.00    0.00    1.36    0.00    0.00    0.00   10.12
10:41:27 AM  all   71.03    0.00   11.22    0.00    0.00    1.04    0.00    0.00    0.00   16.70
10:41:28 AM  all   71.68    0.00   12.80    0.00    0.00    1.08    0.00    0.00    0.00   14.44
10:41:29 AM  all   69.24    0.00   12.36    0.04    0.00    1.52    0.00    0.00    0.00   16.83
10:41:30 AM  all   67.44    0.00   12.32    0.00    0.00    1.70    0.00    0.00    0.00   18.55
