       em4        
 KB/s in  KB/s out
  621.56   4788.63
  644.44   5134.56
  649.92   5029.45
  646.70   5070.81
  627.60   4725.23
  648.57   5189.11
  623.89   4812.23
  640.75   5063.50
  639.92   5032.21
  627.17   4922.72
  639.99   5003.45
  647.24   4940.43
  626.63   4993.60
  667.81   5153.29
  629.82   4825.24
  630.21   4995.34
       em4        
 KB/s in  KB/s out
  626.38   4922.85
  647.50   5071.04
  633.93   4997.58
  650.43   5071.84
  674.00   5254.50
  635.57   5001.99
  662.50   5080.44
  648.00   5071.68
  627.40   4921.12
  649.12   5145.01
  614.80   4737.56
  643.63   5016.93
  643.48   5132.16
  667.98   5152.59
  637.66   5063.66
  635.38   4794.49
  624.37   5052.80
  639.11   4904.78
  629.91   4922.71
  631.46   4860.03
  567.00   4482.34
  625.07   4921.35
       em4        
 KB/s in  KB/s out
  646.31   5000.52
  655.05   5142.30
  637.07   4905.74
  655.90   5207.44
  660.11   5150.07
  638.65   4863.94
  520.74   4117.65
  632.67   4988.47
  626.41   4761.90
  634.08   5060.20
  607.55   4779.74
  619.01   4788.54
  649.34   5007.43
  623.30   4923.00
  656.32   5044.00
  641.91   5210.13
  624.25   4723.03
  629.67   4991.95
  617.82   4720.08
  643.66   5198.54
  647.40   4869.08
  638.78   4975.80
       em4        
 KB/s in  KB/s out
  608.69   4707.27
  643.01   4999.94
  666.21   5284.40
  634.72   4929.04
  627.47   4924.86
  644.92   5045.45
  644.18   5014.90
  642.43   5001.97
  645.43   5008.10
  645.08   5001.92
  614.54   4847.17
  630.21   4991.76
  652.19   5059.38
