       p2p2       
 KB/s in  KB/s out
99299.80  66772.63
112989.7  86367.28
105227.6  72429.96
116512.0  76618.32
123400.5  100142.2
89988.76  70174.24
105070.3  78342.19
111354.7  85147.27
92269.62  70833.18
98898.31  69938.10
94389.23  66586.42
97682.30  64797.00
126248.2  80480.36
100342.3  69471.20
119924.7  87469.04
104750.4  63469.90
126861.3  86013.73
88623.88  69162.59
136890.4  98224.32
93898.09  79277.65
98676.26  66036.50
       p2p2       
 KB/s in  KB/s out
104465.5  65855.28
112418.8  61446.06
83486.53  64688.98
106157.5  87729.19
107384.4  84441.17
108601.4  93742.06
87268.44  67861.12
112850.1  83460.72
101409.5  80764.98
101749.8  65704.49
120003.1  79188.39
96329.72  61618.47
116913.6  84431.49
123211.0  84559.46
101583.4  70362.00
113151.5  71204.34
102068.5  71207.52
93670.98  55122.66
95888.25  67028.27
122882.3  90678.71
101098.5  85805.99
101383.2  82308.12
       p2p2       
 KB/s in  KB/s out
97205.85  63613.37
98657.40  72896.53
111775.7  80236.53
82692.49  66811.24
118180.2  89128.99
125715.5  86543.21
97796.99  65964.39
118956.3  109755.4
109363.4  80246.07
100646.4  76228.18
120673.5  88859.70
103072.1  82689.20
91416.91  71089.55
103970.5  80177.54
99276.13  76972.33
112680.1  68350.58
82012.42  62458.31
105268.1  68824.61
100573.4  77353.03
112389.8  83519.75
112435.9  77243.38
104179.6  85611.47
       p2p2       
 KB/s in  KB/s out
117273.4  78098.30
128882.2  94821.67
105059.3  79252.44
77170.72  59551.55
97842.80  68433.95
102337.0  78448.72
96322.59  66315.52
118875.0  87454.18
91626.55  71042.81
94277.84  55899.42
109452.6  87862.80
118782.4  91061.28
111991.6  72705.43
111046.2  88259.71
110581.8  81288.24
80297.08  63653.10
103036.2  77236.50
93164.94  72074.31
123389.0  91983.15
103075.8  77270.27
109326.7  79108.40
103892.4  66476.33
       p2p2       
 KB/s in  KB/s out
105163.4  73024.16
104656.4  69687.43
114433.3  83298.86
131406.1  95742.91
94895.63  74433.25
97650.02  69990.98
96277.86  78808.27
119683.9  86229.43
96629.42  75563.39
96977.60  66822.06
106668.3  90385.31
104802.0  67368.37
99503.76  66016.45
96392.93  77121.30
122252.1  84759.02
96728.03  61477.16
108539.7  70889.84
108637.9  69814.80
99331.40  79713.58
89421.22  69899.31
100449.8  76143.30
118089.3  93221.83
       p2p2       
 KB/s in  KB/s out
49906.62  41464.45
  976.66    861.49
  784.88    727.43
 1068.63    780.80
  728.22    530.07
  664.15    498.95
  680.70    638.21
 8958.23   6767.47
107816.3  71416.38
154038.6  128153.5
122543.3  68006.30
112247.4  80343.67
128450.7  91186.10
91853.62  73061.33
94082.04  58315.07
110206.4  90149.17
119614.4  84256.48
114000.6  78922.11
86552.76  66610.38
110232.1  72506.53
94659.53  78408.98
95840.40  66894.24
       p2p2       
 KB/s in  KB/s out
105048.2  78460.26
127278.2  86732.45
110292.5  79073.68
94971.28  73436.92
94362.39  72929.56
117708.4  82982.26
102569.6  75858.60
105443.9  80815.99
107742.2  80207.87
101216.1  68847.48
94668.51  69589.64
103940.3  70241.45
109039.4  77164.99
96247.49  69980.85
103699.7  73848.34
115975.3  72714.37
124262.3  80328.99
107811.4  66781.62
100527.9  75429.19
112739.1  85298.44
131987.1  108026.3
117639.3  86834.50
       p2p2       
 KB/s in  KB/s out
86688.72  66828.69
130085.1  110014.4
130408.0  88873.66
119831.7  80290.71
128559.7  87337.44
107576.7  82481.16
96932.22  68822.74
98695.80  80312.20
125904.7  93159.14
113697.6  77788.59
121303.6  100351.6
108953.0  69611.48
100386.2  66732.81
111010.6  78891.94
112520.3  83765.32
83839.01  59289.97
108234.7  72137.91
114001.3  95737.58
112623.1  65555.71
96262.28  74156.72
106037.7  75091.14
113038.5  82103.12
       p2p2       
 KB/s in  KB/s out
108919.9  66570.65
107976.8  68750.81
104359.2  80362.44
99486.39  55114.22
109366.5  90869.29
126642.0  94161.14
113307.0  95410.12
107905.9  74221.80
99663.43  69177.62
116594.5  82811.72
109044.8  78567.51
105974.8  82681.48
108650.1  76263.97
120197.4  82470.89
93064.26  62686.95
116243.8  78189.60
109911.9  76235.69
109314.6  73963.87
105904.8  79188.06
98390.38  68358.38
108647.6  80391.51
97151.57  58986.15
       p2p2       
 KB/s in  KB/s out
105918.5  82534.94
90715.03  51923.62
107914.4  79091.93
113066.5  87751.42
102169.1  72776.05
111536.2  79521.44
111539.4  81367.50
108833.8  72943.39
95572.94  86459.72
108702.7  79336.90
106354.7  86308.73
124862.6  92077.98
96486.52  70097.98
104560.9  71083.08
141475.8  88847.32
113709.9  82149.66
106436.1  82908.63
112880.1  88146.07
103640.4  80680.65
108797.4  81673.49
103822.4  75092.11
100126.5  76663.86
       p2p2       
