       eth0                eth1                eth2                eth3                eth4                eth5       
 KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  331742.5  250458.6
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00  237355.0  279026.8
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00  169297.4  263616.1
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00  349623.5  192120.9
       eth0                eth1                eth2                eth3                eth4                eth5       
 KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00  216606.1  273985.8
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00  146739.8  158796.5
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00  326536.3  142934.1
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00  183876.5  196571.3
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00  243625.6  266480.0
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00  291619.8  223326.7
    0.00      0.00      0.00      0.00      0.00      0.00      0.39      0.00      0.00      0.00  210481.8  126138.6
    0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00  290134.1  118406.2
    0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00  352212.8  272985.0
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  240476.2  185703.0
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  300072.8  164301.0
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  225799.3  207825.1
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  207151.9  280568.3
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  224628.6  144424.6
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  255886.6  195039.3
    0.00      0.00      0.00      0.00      0.00      0.00      0.39      0.00      0.00      0.00  319380.1  206772.9
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00  190890.7  221659.0
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00  403554.4  185366.9
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00  454292.9  103212.8
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00  294088.9  280252.0
    0.00      0.00      0.00      0.00      0.00      0.00      0.39      0.00      0.00      0.00  245240.1  288799.2
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00  250285.5  203628.4
       eth0                eth1                eth2                eth3                eth4                eth5       
 KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
