       p2p2       
 KB/s in  KB/s out
 1859.76  156667.5
 2849.88  140827.9
 1593.12  162405.2
 1620.34  135367.8
 1369.68  130154.3
 1657.53  137696.8
 2643.09  133731.9
 2084.13  148862.7
 1355.45  143978.2
 1410.07  149255.3
 1672.01  129409.9
 2126.89  131483.6
 2216.02  145636.8
 1441.15  136376.2
 1539.75  143647.2
 1674.68  150457.9
 2700.96  145041.5
 2045.73  144456.1
 1389.72  145419.0
       p2p2       
 KB/s in  KB/s out
 1729.46  149644.3
 1498.56  138982.1
 2100.07  155205.8
 2652.09  140035.9
 1459.60  140464.8
 1540.53  132363.4
 1790.66  137212.4
 2926.08  153170.0
 1430.68  168163.5
 1642.21  140984.0
 1561.78  136262.4
 1644.68  153904.3
 2575.95  122975.9
 2168.14  160349.1
 1508.90  158781.3
 1498.14  132131.7
 1728.78  161652.6
 2338.42  164751.1
 2289.52  148474.3
 1357.63  146041.1
 1273.91  153489.9
 1866.17  133440.8
       p2p2       
 KB/s in  KB/s out
 2834.74  145373.7
 1965.22  157659.7
 1305.46  138610.8
 1309.82  144918.2
 1677.60  152518.8
 2334.97  126669.5
 2503.13  155497.9
 1399.45  124250.3
 1490.53  165986.0
 1863.65  151278.7
 2987.48  144369.6
 1129.75  130922.0
 1708.63  159674.9
 1696.79  139348.7
 1740.67  138576.8
 2700.72  150813.8
 2247.06  144071.9
 1167.10  148465.7
 1387.39  151288.1
 2343.50  141750.1
 2841.54  124521.5
 1587.89  153215.7
       p2p2       
 KB/s in  KB/s out
 1436.73  170694.6
 1540.07  150640.7
 1893.80  154794.0
 2650.38  143467.8
 2342.76  162926.1
 1548.49  142267.5
 1301.77  142362.1
 1977.22  157630.3
 2152.28  137956.1
 2125.50  156067.9
 1349.09  147028.4
 1342.78  153071.0
 1780.78  163089.5
 2519.17  143330.3
 2176.86  142328.9
 1316.54  169273.5
 1423.29  136856.0
 1666.27  136115.8
 2277.78  154429.7
 2446.57  156087.3
 1392.15  151745.8
 1441.08  135424.5
       p2p2       
 KB/s in  KB/s out
 2092.57  151108.2
 2752.85  139836.4
 1371.42  154453.8
 1445.37  158327.0
 1446.07  161180.5
 1746.36  132534.0
 2510.17  135281.9
 2174.65  127985.8
 1280.65  160259.7
 1422.30  156168.4
 2056.55  135467.3
 2662.66  143664.8
 1504.58  129825.6
 1406.18  158078.9
 1275.44  129291.6
