       p2p2       
 KB/s in  KB/s out
 KB/s in  KB/s out
 1811.03   1568.90
 2136.35   1666.83
 2313.19   1783.94
 2405.98   1898.23
 1757.46   1475.00
 1893.72   1659.09
 1714.62   1552.54
 1806.92   1606.57
 2455.48   1839.98
 2153.90   1592.74
 2173.41   1912.35
 1612.75   1276.80
 2170.43   1791.67
 1902.98   1612.72
 2192.70   1552.72
 1955.12   1702.15
 1770.97   1625.43
 2237.09   1821.30
 2494.26   1721.79
 2018.72   1700.99
 1755.52   1462.35
 1788.16   1427.55
       p2p2       
 KB/s in  KB/s out
 2014.55   1604.55
 1926.30   1595.69
 2060.75   1678.44
 1996.16   1707.13
 1659.96   1521.37
 2020.91   1724.02
 2241.87   1537.21
 1868.43   1516.63
 1522.59   1332.89
 2158.72   1915.60
 2321.84   1695.80
 2024.05   1524.87
 1703.96   1457.93
 1809.79   1590.89
 1924.92   1642.07
 1945.39   1537.52
 2245.99   1545.13
 1799.50   1543.72
 2056.63   1827.27
 1891.87   1572.28
 2248.04   1883.96
 2634.30   1917.56
       p2p2       
 KB/s in  KB/s out
 1833.92   1515.29
 1774.95   1543.52
 1463.97   1271.88
 2097.55   1637.35
 2198.75   1604.82
 1956.34   1744.92
 1762.45   1696.38
 1788.58   1502.20
 2112.07   1789.92
 2587.97   1781.84
 1933.54   1509.47
 2016.81   1763.86
 1954.95   1608.42
 2315.76   1772.32
 2350.49   1733.76
 1306.11   1052.53
 1919.05   1657.84
 1737.24   1590.62
 2046.25   1792.77
 2200.83   1543.82
 1804.20   1532.65
 1804.85   1520.76
       p2p2       
 KB/s in  KB/s out
 1774.15   1496.97
 2279.21   1770.25
 2117.27   1504.83
 1750.34   1537.37
 1517.32   1242.25
 1762.91   1489.53
 1759.34   1578.35
 2116.81   1537.16
 1874.31   1521.21
 2010.58   1768.55
 1939.76   1604.06
 2045.38   1658.98
 2107.89   1448.74
 2114.84   1878.44
 1836.94   1710.91
 2155.22   1908.86
 1790.16   1470.51
 2468.69   1844.39
 1850.47   1441.09
 1943.81   1653.29
 2094.79   1829.35
 2394.62   1805.70
       p2p2       
 KB/s in  KB/s out
 2064.17   1411.72
 1990.33   1739.99
 1844.17   1601.76
 1865.98   1631.52
 1726.80   1420.33
 2394.76   1618.59
 2013.90   1561.15
 1596.91   1294.56
 1598.89   1342.02
 1870.85   1399.34
 2136.98   1577.01
 1880.89   1616.83
 1872.34   1671.14
 1756.77   1357.06
 2081.16   1884.25
 2268.60   1668.79
 1914.24   1549.51
 1738.17   1578.03
 1944.15   1642.03
 1924.64   1643.76
 2164.54   1836.13
 1916.02   1465.23
       p2p2       
 KB/s in  KB/s out
 1797.99   1527.87
 2043.41   1626.72
 2179.45   1850.64
 2217.51   1522.06
 1675.97   1357.37
 1854.60   1547.06
 1867.38   1504.39
 2032.62   1820.04
 2078.53   1408.16
 1861.18   1470.04
 1734.14   1413.29
 1712.32   1481.31
 1985.31   1502.01
 2353.11   1767.39
 1555.83   1145.60
 1909.18   1534.48
 1902.04   1642.93
 2041.53   1712.52
 2302.37   1512.99
 1799.04   1547.73
 1839.36   1438.71
 1980.43   1643.82
       p2p2       
 KB/s in  KB/s out
 2456.27   1803.42
 2055.99   1632.09
 1601.22   1351.63
 1953.92   1768.75
 1603.01   1356.46
 2052.51   1768.46
 2119.43   1512.63
 1626.91   1504.48
 1616.02   1328.13
 1097.64   1124.27
 1272.08   1307.09
 1340.24    981.53
  952.84    979.67
  951.69    969.46
 1141.10   1094.26
 1137.15   1031.69
 1164.25   1028.56
  760.28    802.02
  762.90    712.48
  806.12    678.57
  503.41    415.90
  911.36    761.36
       p2p2       
 KB/s in  KB/s out
  792.80    723.51
  536.30    511.81
  935.28    891.82
 1741.64   1481.95
 2336.99   2132.44
 2307.96   2021.00
 2142.00   1846.34
 2218.30   1828.13
 2379.29   1966.72
 2705.67   1762.53
 1975.85   1534.90
 2023.58   1595.29
 1981.43   1707.52
 2242.93   1880.47
 2570.56   1630.82
 1703.23   1531.84
 1750.31   1499.50
 2012.66   1692.42
 2325.88   1809.49
 2334.22   1787.53
 1799.94   1506.31
 1661.40   1366.77
       p2p2       
 KB/s in  KB/s out
 1993.76   1646.91
 2132.24   1977.63
 2571.31   1728.80
 2011.81   1547.07
 1918.15   1525.25
 1941.08   1613.10
 2354.28   1830.46
 2234.37   1614.57
 1684.57   1330.63
 1828.75   1560.07
 1816.22   1459.65
 1975.07   1611.22
 2274.14   1535.31
 1794.34   1453.85
 1721.94   1430.33
 1773.88   1339.82
 2211.35   1711.58
 2200.93   1542.74
 1664.88   1404.80
 1798.94   1522.52
 1830.24   1543.03
 1843.91   1471.23
       p2p2       
 KB/s in  KB/s out
 2294.57   1576.17
 1965.73   1538.54
 1912.32   1502.08
 2153.69   1677.35
 2361.56   1724.19
 1917.38   1547.38
 1738.03   1514.37
 1758.54   1464.55
 1877.91   1475.88
 2247.75   1775.53
 2285.28   1660.53
 1792.79   1464.74
 1823.59   1470.50
 1963.06   1502.10
 2001.77   1653.45
 2127.31   1614.08
 1969.15   1613.43
 1934.23   1669.80
 1910.95   1617.55
 2086.61   1698.98
 2341.39   1586.81
 1820.40   1566.87
       p2p2       
 KB/s in  KB/s out
 2044.57   1809.30
 1803.47   1544.53
 1992.53   1650.35
 2416.70   1716.25
 1734.47   1530.28
 1970.92   1784.61
 1909.01   1542.21
 2313.46   1875.82
 2096.12   1524.76
 1554.70   1286.91
 1767.52   1547.58
 1766.94   1528.32
 2039.70   1803.09
 2226.31   1472.56
 1650.56   1391.78
 1713.47   1405.31
 1761.44   1443.78
 2244.07   1551.52
 2174.78   1791.48
 1790.79   1512.20
 1604.85   1457.39
 1905.97   1545.75
       p2p2       
 KB/s in  KB/s out
 2159.95   1837.07
 2227.39   1468.25
 1922.96   1592.62
 1856.63   1605.34
 1934.32   1550.65
 1867.66   1429.82
 1915.46   1451.83
 1941.18   1560.54
 1877.68   1644.66
 1998.81   1632.94
 2179.84   1700.17
 2162.17   1490.54
 1837.85   1607.41
 1748.69   1575.04
 2149.18   1692.14
 2145.52   1686.01
 2207.24   1710.49
 1641.24   1241.39
 1704.57   1538.46
 1827.80   1522.16
 1914.08   1549.15
 2175.54   1635.65
       p2p2       
 KB/s in  KB/s out
 1801.22   1530.84
 1762.84   1536.91
 1879.14   1614.79
 2122.20   1741.44
 2286.09   1816.93
 1768.00   1361.80
 1843.83   1555.08
 1782.63   1515.01
 2184.14   1759.37
 1841.52   1322.79
 1867.49   1675.82
 1834.89   1602.72
 2098.91   1801.27
 2188.72   1716.81
 1904.16   1518.67
 1728.77   1358.10
 1644.04   1314.96
 1766.62   1492.57
 2483.74   1927.02
 2225.38   1615.39
 1676.88   1491.19
 1620.21   1344.80
       p2p2       
 KB/s in  KB/s out
 1765.02   1420.48
 2140.72   1685.35
 2042.57   1638.95
 1809.88   1460.82
 1764.99   1583.46
 1877.47   1595.71
 2101.26   1537.57
 1957.19   1517.39
 1738.14   1501.68
 1613.12   1379.86
 1912.57   1657.53
 1746.78   1508.18
 2234.18   1563.66
 1719.04   1488.99
 1739.75   1547.35
 1907.72   1570.69
 2353.00   1613.68
 1810.53   1480.10
 1586.25   1413.24
 1667.75   1427.69
 1757.97   1526.51
 2118.70   1737.76
       p2p2       
 KB/s in  KB/s out
 2150.72   1535.19
 1721.06   1494.35
 1722.59   1558.07
 1810.76   1529.61
 2284.00   1672.46
 1909.29   1524.00
 1603.83   1361.55
 1478.77   1245.04
 1906.99   1669.40
 2147.28   1860.27
 2216.20   1590.39
 1731.75   1439.50
 1497.60   1368.77
 2102.82   1851.51
 2375.59   1610.27
 1542.25   1252.76
 2128.86   1894.21
 1793.62   1354.87
 2000.67   1661.07
 2326.28   1846.38
 2010.08   1578.63
 1598.96   1328.48
       p2p2       
 KB/s in  KB/s out
 1740.88   1430.65
 2277.24   1846.81
 2124.06   1663.19
 2056.29   1588.93
 1710.36   1504.05
 1667.90   1382.73
 1494.24   1256.60
 2351.38   1741.47
 1882.92   1515.57
 1637.55   1381.36
 1766.73   1552.00
 1716.06   1406.51
 1902.39   1732.79
 2197.10   1476.21
 1788.05   1563.46
 2023.94   1762.44
 1963.74   1577.27
 2175.18   1573.88
 1677.08   1281.20
 1539.21   1310.53
 1995.35   1703.11
 1922.03   1615.61
       p2p2       
 KB/s in  KB/s out
 1911.02   1783.67
 2167.75   1340.57
 1713.40   1541.20
 1956.68   1599.95
 1954.24   1550.39
 2323.26   1694.36
 1857.13   1551.28
 1798.63   1616.98
 1793.17   1547.32
 1847.93   1577.88
 2087.00   1673.43
 1974.08   1357.36
 1611.08   1307.65
 1895.92   1690.87
 1876.61   1626.47
 2321.64   1569.15
 2016.07   1635.64
 1639.78   1425.74
 1940.91   1619.76
 1818.22   1556.94
 2131.95   1542.61
 1895.47   1354.72
       p2p2       
 KB/s in  KB/s out
 2034.11   1823.61
 1947.91   1655.11
 1923.83   1529.09
 2229.39   1598.86
 1796.05   1587.31
 1852.80   1568.12
 1794.62   1599.46
 1690.36   1506.37
 2091.30   1690.50
 1769.91   1208.45
 1700.58   1487.82
 1871.05   1552.53
 1985.66   1693.93
 2156.45   1613.16
 2077.50   1336.06
 1666.27   1299.89
 2214.49   2031.12
 1876.35   1504.46
 2348.31   1590.53
 1817.20   1501.76
 1491.80   1312.85
 1936.45   1775.58
       p2p2       
 KB/s in  KB/s out
 1875.97   1577.56
 1945.89   1578.01
 2081.31   1441.07
 1561.13   1430.71
 1899.67   1711.63
 1999.38   1616.16
 2521.43   1719.66
 2039.09   1754.46
